source,locality,city,bhk,price,price_unit,deposit,area_sqft,floor,total_floors,furnishing,url,scraped_locality,lat,lng,location_exact
squareyards,Malad East,Mumbai,2,55000,per_month,,950,4,,furnished,https://www.squareyards.com/rental-2-bhk-950-sq-ft-apartment-in-sankalp-ii/10517192,Malad East,19.1765340868467,72.8695313967914,True
squareyards,Chembur,Mumbai,3,200000,per_month,,1500,5,15,semi-furnished,https://www.squareyards.com/rental-3-bhk-1500-sq-ft-apartment-in-godrej-rks/10448456,Chembur,19.046815,72.907696,True
squareyards,Chembur,Mumbai,3,125000,per_month,,1430,5,,semi-furnished,https://www.squareyards.com/rental-3-bhk-1430-sq-ft-apartment-in-hiranandani-maitri-park/10442411,Chembur,19.048623,72.904923,True
squareyards,Andheri West,Mumbai,3,240000,per_month,,1116,37,,furnished,https://www.squareyards.com/rental-3-bhk-pooja-room-1116-sq-ft-apartment-in-the-park-residency-andheri/10451415,Andheri West,19.151867,72.830203,True
squareyards,Andheri West,Mumbai,2,75000,per_month,,1000,92,,furnished,https://www.squareyards.com/rental-2-bhk-1000-sq-ft-apartment-in-new-mhada-towers/10488290,Andheri West,19.138106,72.823736,True
squareyards,Chembur,Mumbai,3,140000,per_month,,1300,5,,furnished,https://www.squareyards.com/rental-3-bhk-1300-sq-ft-apartment-in-shree-krishna-navageeta/10496274,Chembur,19.055746,72.904205,True
squareyards,Goregaon West,Mumbai,2,81000,per_month,,775,15,,semi-furnished,https://www.squareyards.com/rental-2-bhk-775-sq-ft-apartment-in-ekta-tripolis/10490127,Goregaon West,19.154588,72.842697,True
squareyards,Chembur,Mumbai,2,70000,per_month,,650,3,,semi-furnished,https://www.squareyards.com/rental-2-bhk-650-sq-ft-apartment-in-sindhi-society/10442567,Chembur,19.05210853,72.89103689,True
squareyards,Goregaon East,Mumbai,1,30000,per_month,,450,6,,furnished,https://www.squareyards.com/rental-1-bhk-450-sq-ft-apartment-in-acme-apna-ghar/10516514,Goregaon East,19.178495,72.869884,True
squareyards,Chembur,Mumbai,5,50000,per_month,,500,5,8,semi-furnished,https://www.squareyards.com/rental-1-5-bhk-500-sq-ft-apartment-in-bhoj-bhavan/10503396,Chembur,19.0544711417848,72.892334443609,True
squareyards,Goregaon West,Mumbai,5,85000,per_month,,908,6,,semi-furnished,https://www.squareyards.com/rental-2-5-bhk-908-sq-ft-apartment-in-ekta-tripolis/10489811,Goregaon West,19.154588,72.842697,True
squareyards,Andheri West,Mumbai,3,250000,per_month,,1900,52,,semi-furnished,https://www.squareyards.com/rental-3-bhk-1900-sq-ft-apartment-in-rustomjee-elita/10506586,Andheri West,19.12316,72.827686,True
squareyards,Goregaon West,Mumbai,2,63000,per_month,,672,15,19,semi-furnished,https://www.squareyards.com/rental-2-bhk-672-sq-ft-apartment-in-chandak-stella/10505725,Goregaon West,19.172208,72.846954,True
squareyards,Goregaon West,Mumbai,5,70000,per_month,,710,10,28,semi-furnished,https://www.squareyards.com/rental-2-5-bhk-710-sq-ft-apartment-in-bharat-arize/10493257,Goregaon West,19.167663,72.832131,True
squareyards,Chembur,Mumbai,2,90000,per_month,,800,9,,semi-furnished,https://www.squareyards.com/rental-2-bhk-800-sq-ft-apartment-in-shagun-krishvi-residency/10461401,Chembur,19.0520183815238,72.902723851151,True
squareyards,Chembur,Mumbai,2,95000,per_month,,750,5,15,semi-furnished,https://www.squareyards.com/rental-2-bhk-750-sq-ft-apartment-in-chembur-gaothan/10449088,Chembur,19.057839,72.896969,True
squareyards,Goregaon West,Mumbai,2,80000,per_month,,950,12,,furnished,https://www.squareyards.com/rental-2-bhk-950-sq-ft-apartment-in-ashish-garden-estate/10499057,Goregaon West,19.160766,72.833757,True
squareyards,Malad West,Mumbai,2,80000,per_month,,805,15,,semi-furnished,https://www.squareyards.com/rental-2-bhk-805-sq-ft-apartment-in-sheth-auris-serenity-tower-3/10496681,Malad West,19.19163,72.836138,True
squareyards,Ghatkopar East,Mumbai,2,75000,per_month,,900,22,,semi-furnished,https://www.squareyards.com/rental-2-bhk-900-sq-ft-apartment-in-neelam-solstice/10441119,Ghatkopar East,19.073572,72.912492,True
squareyards,Goregaon East,Mumbai,,145000,per_month,,1850,,,furnished,https://www.squareyards.com/rental-1850-sq-ft-office-space-in-garnet-paladium/10537803,Goregaon East,,,False
squareyards,Santacruz East,Mumbai,1,55000,per_month,,550,10,13,furnished,https://www.squareyards.com/rental-1-bhk-550-sq-ft-apartment-in-fairmont-la-paradiso/10470257,Santacruz East,19.0831916121885,72.8522934931045,True
squareyards,Chembur,Mumbai,2,80000,per_month,,750,11,,unfurnished,https://www.squareyards.com/rental-2-bhk-750-sq-ft-apartment-in-chembur/10506292,Chembur,19.0522115,72.900522,True
squareyards,Lower Parel,Mumbai,2,325000,per_month,,950,40,,semi-furnished,https://www.squareyards.com/rental-2-bhk-extra-room-950-sq-ft-apartment-in-indiabulls-sky-forest/10533770,Lower Parel,19.0078,72.832977,True
squareyards,Chembur,Mumbai,2,83000,per_month,,750,5,,semi-furnished,https://www.squareyards.com/rental-2-bhk-750-sq-ft-apartment-in-tridhaatu-morya/10447423,Chembur,19.051756,72.918625,True
squareyards,Lower Parel,Mumbai,2,260000,per_month,,1600,19,,unfurnished,https://www.squareyards.com/rental-2-bhk-pooja-room-study-room-store-room-1600-sq-ft-apartment-in-enpar-lotus-101-worli-residences/10492227,Lower Parel,19.003329,72.824829,True
squareyards,Andheri West,Mumbai,2,70000,per_month,,570,22,35,semi-furnished,https://www.squareyards.com/rental-2-bhk-pooja-room-servant-room-study-room-extra-room-basement-store-room-570-sq-ft-apartment-in-level-the-residences/10501116,Andheri West,19.146006,72.836274,True
squareyards,Mahim West,Mumbai,3,210000,per_month,,1400,16,,semi-furnished,https://www.squareyards.com/rental-3-bhk-extra-room-1400-sq-ft-apartment-in-shimmering-heights/10533881,Mahim West,19.0372216153893,72.8437586631216,True
squareyards,Malad East,Mumbai,1,47000,per_month,,410,13,22,furnished,https://www.squareyards.com/rental-1-bhk-pooja-room-410-sq-ft-apartment-in-rizvi-cedar/10468268,Malad East,19.191098,72.862479,True
squareyards,Goregaon West,Mumbai,3,65000,per_month,,1200,6,10,unfurnished,https://www.squareyards.com/rental-3-bhk-1200-sq-ft-apartment-in-chauhan-avenue/10541100,Goregaon West,19.1629924,72.8393019,True
squareyards,Oshiwara,Mumbai,2,120000,per_month,,900,,,furnished,https://www.squareyards.com/rental-2-bhk-900-sq-ft-apartment-in-dev-leo-tower/10499270,Oshiwara,19.145734,72.832757,True
squareyards,Goregaon West,Mumbai,1,45000,per_month,,440,7,20,unfurnished,https://www.squareyards.com/rental-1-bhk-440-sq-ft-apartment-in-chandak-34-park-estate/10523623,Goregaon West,19.167242,72.841577,True
squareyards,Deonar,Mumbai,4,300000,per_month,,1500,8,20,semi-furnished,https://www.squareyards.com/rental-4-bhk-1500-sq-ft-apartment-in-satyam-springs/10486750,Deonar,19.050512,72.915343,True
squareyards,Malad West,Mumbai,2,68000,per_month,,629,20,,furnished,https://www.squareyards.com/rental-2-bhk-629-sq-ft-apartment-in-gurukrupa-marina-enclave/10466297,Malad West,19.202248,72.815244,True
squareyards,Dadar West,Mumbai,3,135000,per_month,,1100,4,7,semi-furnished,https://www.squareyards.com/rental-3-bhk-extra-room-1100-sq-ft-apartment-in-dadar-west/10527048,Dadar West,19.0865579894721,72.8810664643325,True
squareyards,Chembur,Mumbai,3,130000,per_month,,1500,11,13,furnished,https://www.squareyards.com/rental-3-bhk-servant-room-study-room-extra-room-1500-sq-ft-apartment-in-bholenath-chembur-castle/10546406,Chembur,19.051299,72.906677,True
squareyards,Goregaon West,Mumbai,2,65000,per_month,,800,19,,semi-furnished,https://www.squareyards.com/rental-2-bhk-800-sq-ft-apartment-in-chirag-vijayi-jwala/10471571,Goregaon West,19.160497,72.838856,True
squareyards,Goregaon West,Mumbai,2,80000,per_month,,1090,12,20,semi-furnished,https://www.squareyards.com/rental-2-bhk-1090-sq-ft-apartment-in-anmol-towers/10453594,Goregaon West,19.170528,72.843357,True
squareyards,Malad West,Mumbai,2,47000,per_month,,660,6,21,unfurnished,https://www.squareyards.com/rental-2-bhk-660-sq-ft-apartment-in-abrol-signature/10455349,Malad West,19.201347,72.816842,True
squareyards,Goregaon West,Mumbai,2,61000,per_month,,700,12,22,semi-furnished,https://www.squareyards.com/rental-2-bhk-700-sq-ft-apartment-in-khodiyaar-siddharth-nagar-goodwill-chs/10454740,Goregaon West,19.1593,72.8413,True
squareyards,Malad West,Mumbai,2,65000,per_month,,700,17,,unfurnished,https://www.squareyards.com/rental-2-bhk-prayer-room-700-sq-ft-apartment-in-dotom-isle/10513803,Malad West,19.202425,72.822057,True
squareyards,Mahalaxmi,Mumbai,3,260000,per_month,,1100,45,66,unfurnished,https://www.squareyards.com/rental-3-bhk-prayer-room-store-room-1100-sq-ft-apartment-in-piramal-mahalaxmi/10516623,Mahalaxmi,18.983085,72.826831,True
squareyards,Chembur,Mumbai,3,100000,per_month,,1000,10,,unfurnished,https://www.squareyards.com/rental-3-bhk-1000-sq-ft-apartment-in-chembur/10472511,Chembur,19.0522115,72.900522,True
squareyards,Wadala,Mumbai,3,200000,per_month,,1550,30,,unfurnished,https://www.squareyards.com/rental-3-bhk-extra-room-1550-sq-ft-apartment-in-lodha-new-cuffe-parade/10519641,Wadala,19.037684,72.879023,True
squareyards,Chembur,Mumbai,2,90000,per_month,,800,7,15,semi-furnished,https://www.squareyards.com/rental-2-bhk-800-sq-ft-apartment-in-mohite-mrugank/10543861,Chembur,19.064213,72.890925,True
squareyards,Goregaon West,Mumbai,5,90000,per_month,,908,16,36,semi-furnished,https://www.squareyards.com/rental-2-5-bhk-908-sq-ft-apartment-in-ekta-tripolis/10455140,Goregaon West,19.154588,72.842697,True
squareyards,Malad West,Mumbai,2,65000,per_month,,613,9,,semi-furnished,https://www.squareyards.com/rental-2-bhk-613-sq-ft-apartment-in-sheth-auris-bliss/10444615,Malad West,19.191742,72.837065,True
squareyards,Goregaon East,Mumbai,5,175000,per_month,,1370,12,42,semi-furnished,https://www.squareyards.com/rental-3-5-bhk-store-room-1370-sq-ft-apartment-in-lodha-fiorenza/10457726,Goregaon East,19.154105,72.85579,True
squareyards,Goregaon West,Mumbai,3,92000,per_month,,1022,3,,semi-furnished,https://www.squareyards.com/rental-3-bhk-1022-sq-ft-apartment-in-the-wadhwa-anmol-fortune/10448889,Goregaon West,19.165024,72.84298,True
squareyards,Worli,Mumbai,3,540000,per_month,,2200,20,,unfurnished,https://www.squareyards.com/rental-3-bhk-pooja-room-servant-room-study-room-2200-sq-ft-apartment-in-lodha-the-world-towers-world-one-tier-2/10442769,Worli,19.00224,72.826286,True
squareyards,Malad West,Mumbai,3,125000,per_month,,1150,25,,semi-furnished,https://www.squareyards.com/rental-3-bhk-servant-room-extra-room-1150-sq-ft-apartment-in-sheth-auris-serenity-tower-3/10461751,Malad West,19.19163,72.836138,True
squareyards,Goregaon West,Mumbai,3,125000,per_month,,1650,15,,semi-furnished,https://www.squareyards.com/rental-3-bhk-1650-sq-ft-apartment-in-the-wadhwa-anmol-pride/10451711,Goregaon West,19.17054,72.842409,True
squareyards,Malad West,Mumbai,1,43000,per_month,,427,9,22,semi-furnished,https://www.squareyards.com/rental-1-bhk-427-sq-ft-apartment-in-kabra-garnet/10472096,Malad West,19.190241,72.844093,True
squareyards,Goregaon West,Mumbai,2,65000,per_month,,618,6,40,semi-furnished,https://www.squareyards.com/rental-2-bhk-618-sq-ft-apartment-in-sunteck-city-avenue-2/10456059,Goregaon West,19.151208,72.847498,True
squareyards,Chembur,Mumbai,3,145000,per_month,,1327,3,17,unfurnished,https://www.squareyards.com/rental-3-bhk-pooja-room-1327-sq-ft-apartment-in-rna-continental/10478435,Chembur,19.058636,72.904206,True
squareyards,Malad West,Mumbai,2,55000,per_month,,700,1,,furnished,https://www.squareyards.com/rental-2-bhk-700-sq-ft-apartment-in-malad-gokul-chs/10494448,Malad West,19.196328,72.845351,True
squareyards,Wadala,Mumbai,3,200000,per_month,,1322,23,,unfurnished,https://www.squareyards.com/rental-3-bhk-prayer-room-study-room-store-room-1322-sq-ft-apartment-in-lodha-new-cuffe-parade/10520428,Wadala,19.037684,72.879023,True
squareyards,Malad West,Mumbai,2,60000,per_month,,730,25,42,semi-furnished,https://www.squareyards.com/rental-2-bhk-730-sq-ft-apartment-in-shreeji-atlantis/10451821,Malad West,19.197149,72.837362,True
squareyards,Mahalaxmi,Mumbai,4,420000,per_month,,1850,30,,unfurnished,https://www.squareyards.com/rental-4-bhk-prayer-room-study-room-store-room-1850-sq-ft-apartment-in-piramal-mahalaxmi/10516619,Mahalaxmi,18.983085,72.826831,True
squareyards,Mulund West,Mumbai,3,65000,per_month,,1080,10,15,semi-furnished,https://www.squareyards.com/rental-3-bhk-store-room-1080-sq-ft-apartment-in-marathon-galaxy/10545648,Mulund West,19.150939,72.943155,True
squareyards,Lower Parel,Mumbai,1,58000,per_month,,400,12,20,furnished,https://www.squareyards.com/rental-1-bhk-400-sq-ft-apartment-in-lodha-complex-lower-parel/10501523,Lower Parel,19.003288,72.82999,True
squareyards,Malad West,Mumbai,2,60000,per_month,,620,18,22,furnished,https://www.squareyards.com/rental-2-bhk-620-sq-ft-apartment-in-gurukrupa-marina-enclave-wing-k-and-l-phase-i/10455472,Malad West,19.202248,72.815244,True
squareyards,Andheri West,Mumbai,3,125000,per_month,,950,,,furnished,https://www.squareyards.com/rental-3-bhk-950-sq-ft-apartment-in-dlh-swapnadeep/10537116,Andheri West,19.125058,72.842295,True
squareyards,Chembur,Mumbai,2,77000,per_month,,750,5,15,semi-furnished,https://www.squareyards.com/rental-2-bhk-750-sq-ft-apartment-in-godrej-prime/10536125,Chembur,19.063173,72.891839,True
squareyards,Goregaon East,Mumbai,3,135000,per_month,,1400,18,22,furnished,https://www.squareyards.com/rental-3-bhk-1400-sq-ft-apartment-in-arkade-aspire/10458401,Goregaon East,19.161617,72.855297,True
squareyards,Malad East,Mumbai,1,37000,per_month,,419,14,,unfurnished,https://www.squareyards.com/rental-1-bhk-prayer-room-study-room-419-sq-ft-apartment-in-dgs-sheetal-tapovan/10508496,Malad East,19.180089,72.859428,True
squareyards,Goregaon East,Mumbai,1,47000,per_month,,440,6,22,semi-furnished,https://www.squareyards.com/rental-1-bhk-store-room-440-sq-ft-apartment-in-vrindavan-society-goregaon/10457514,Goregaon East,19.1544212924512,72.88634604823,True
squareyards,Kanjurmarg East,Mumbai,2,60000,per_month,,650,3,,semi-furnished,https://www.squareyards.com/rental-2-bhk-650-sq-ft-apartment-in-n-g-royal-park/10546723,Kanjurmarg East,19.129465,72.932323,True
squareyards,Goregaon West,Mumbai,2,75000,per_month,,915,20,,semi-furnished,https://www.squareyards.com/rental-2-bhk-915-sq-ft-apartment-in-yug-dharma-cooperative-hsg-society/10464529,Goregaon West,19.170677,72.839021,True
squareyards,Malad East,Mumbai,2,75000,per_month,,905,24,,semi-furnished,https://www.squareyards.com/rental-2-bhk-store-room-905-sq-ft-apartment-in-dynamix-divum/10478399,Malad East,19.178041,72.871778,True
squareyards,Andheri West,Mumbai,,100000,per_month,,500,,,semi-furnished,https://www.squareyards.com/rental-500-sq-ft-office-space-in-morya-blue-moon/10536672,Andheri West,,,False
squareyards,Malad West,Mumbai,2,60000,per_month,,700,2,7,furnished,https://www.squareyards.com/rental-2-bhk-pooja-room-700-sq-ft-apartment-in-hdil-dheeraj-diamond/10458350,Malad West,19.180692,72.837633,True
squareyards,Malad West,Mumbai,2,65000,per_month,,700,8,,furnished,https://www.squareyards.com/rental-2-bhk-extra-room-700-sq-ft-apartment-in-k-raheja-palm-court-j-building/10454501,Malad West,19.185972,72.834183,True
squareyards,Chembur,Mumbai,3,86000,per_month,,1700,6,15,unfurnished,https://www.squareyards.com/rental-3-bhk-1700-sq-ft-apartment-in-mm-spectra/10504044,Chembur,19.061971,72.893548,True
squareyards,Goregaon West,Mumbai,3,82000,per_month,,1500,5,,semi-furnished,https://www.squareyards.com/rental-3-bhk-1500-sq-ft-apartment-in-raheja-solitaire/10446871,Goregaon West,19.173289,72.847284,True
squareyards,Malad West,Mumbai,1,36000,per_month,,450,6,,unfurnished,https://www.squareyards.com/rental-1-bhk-450-sq-ft-apartment-in-sonata-apartments/10455038,Malad West,19.200804,72.816929,True
squareyards,Goregaon West,Mumbai,2,82000,per_month,,775,29,,semi-furnished,https://www.squareyards.com/rental-2-bhk-775-sq-ft-apartment-in-ekta-tripolis/10445720,Goregaon West,19.154588,72.842697,True
squareyards,Lower Parel,Mumbai,2,115000,per_month,,842,22,,semi-furnished,https://www.squareyards.com/rental-2-bhk-study-room-842-sq-ft-apartment-in-the-baya-central/10502275,Lower Parel,18.995787,72.828903,True
squareyards,Goregaon West,Mumbai,2,73000,per_month,,672,6,,furnished,https://www.squareyards.com/rental-2-bhk-672-sq-ft-apartment-in-chandak-stella/10472032,Goregaon West,19.172208,72.846954,True
squareyards,Mahim West,Mumbai,2,130000,per_month,,560,17,,semi-furnished,https://www.squareyards.com/rental-2-bhk-pooja-room-extra-room-store-room-560-sq-ft-apartment-in-prescon-midtown-bay/10506661,Mahim West,19.03598,72.840055,True
squareyards,Wadala,Mumbai,3,210000,per_month,,1319,16,,unfurnished,https://www.squareyards.com/rental-3-bhk-prayer-room-store-room-1319-sq-ft-apartment-in-lodha-new-cuffe-parade/10520446,Wadala,19.037684,72.879023,True
squareyards,Lower Parel,Mumbai,3,411000,per_month,,1277,25,31,unfurnished,https://www.squareyards.com/rental-3-bhk-prayer-room-store-room-1277-sq-ft-apartment-in-enpar-lotus-101-worli-residences/10513642,Lower Parel,19.003329,72.824829,True
squareyards,Goregaon East,Mumbai,3,95000,per_month,,1400,18,22,furnished,https://www.squareyards.com/rental-3-bhk-1400-sq-ft-apartment-in-chandak-paloma/10461231,Goregaon East,19.16818,72.853134,True
squareyards,Malad West,Mumbai,1,50000,per_month,,420,1,15,furnished,https://www.squareyards.com/rental-1-bhk-pooja-room-420-sq-ft-apartment-in-k-rahega-palm-springs/10448227,Malad West,19.1866274309697,72.835110044883,True
squareyards,Shivaji Nagar,Mumbai,5,110000,per_month,,1020,12,23,semi-furnished,https://www.squareyards.com/rental-3-5-bhk-study-room-1020-sq-ft-apartment-in-shivaji-nagar/10540546,Shivaji Nagar,19.1759432,72.8622558,True
squareyards,Goregaon East,Mumbai,,27000,per_month,,425,16,20,furnished,https://www.squareyards.com/rental-studio-425-sq-ft-apartment-in-royal-palms-garden-view/10507088,Goregaon East,19.153049,72.886561,True
squareyards,Malad West,Mumbai,1,45000,per_month,,485,22,,unfurnished,https://www.squareyards.com/rental-1-bhk-store-room-485-sq-ft-apartment-in-ajmera-boulevard/10445656,Malad West,19.191133,72.837761,True
squareyards,Mulund West,Mumbai,3,80000,per_month,,1100,12,42,semi-furnished,https://www.squareyards.com/rental-3-bhk-1100-sq-ft-apartment-in-sheth-montana/10506234,Mulund West,19.170312,72.936647,True
squareyards,Worli,Mumbai,3,530000,per_month,,1880,25,70,unfurnished,https://www.squareyards.com/rental-3-bhk-pooja-room-store-room-1880-sq-ft-apartment-in-lodha-world-crest/10492171,Worli,19.002554,72.826363,True
squareyards,Worli,Mumbai,3,280000,per_month,,1100,9,,unfurnished,https://www.squareyards.com/rental-3-bhk-pooja-room-study-room-store-room-1100-sq-ft-apartment-in-lodha-the-park/10493751,Worli,19.006066,72.829268,True
