source,locality,city,bhk,price,price_unit,area_sqft,floor,furnishing,url,scraped_locality,lat,lng,location_exact,floor_missing,rent_per_sqft,metro_km
squareyards,Goregaon West,Mumbai,2,140000.0,per_month,650,12.0,furnished,https://www.squareyards.com/rental-2-bhk-650-sq-ft-apartment-in-wadhwa-imperial-altitude/10527489,Goregaon West,19.163167,72.83922,True,0,215.4,5.5
squareyards,Sakinaka,Mumbai,3,100000.0,per_month,924,12.0,semi-furnished,https://www.squareyards.com/rental-3-bhk-924-sq-ft-apartment-in-pride-panorama-mumbai/10510355,Sakinaka,19.097184,72.884744,True,0,108.2,1.22
squareyards,Worli,Mumbai,1,80000.0,per_month,480,13.0,unfurnished,https://www.squareyards.com/rental-1-bhk-prayer-room-480-sq-ft-apartment-in-adarsh-nagar-chs-worli/10534517,Worli,19.014238,72.823164,True,0,166.7,0.75
squareyards,Powai,Mumbai,2,115000.0,per_month,723,20.0,furnished,https://www.squareyards.com/rental-2-bhk-723-sq-ft-apartment-in-kanakia-silicon-valley/10423662,Powai,19.118357,72.91856,True,0,159.1,4.34
squareyards,Ghatkopar East,Mumbai,2,75500.0,per_month,755,6.0,semi-furnished,https://www.squareyards.com/rental-2-bhk-pooja-room-755-sq-ft-builder-floor-in-ghatkopar-east/10485468,Ghatkopar East,19.079073,72.907978,True,0,100.0,3.11
squareyards,Wadala East,Mumbai,2,85000.0,per_month,1000,10.0,semi-furnished,https://www.squareyards.com/rental-2-bhk-store-room-1000-sq-ft-apartment-in-dosti-acres-aster/10461329,Wadala East,19.02311,72.865931,True,0,85.0,2.81
squareyards,Khar West,Mumbai,2,210000.0,per_month,910,3.0,furnished,https://www.squareyards.com/rental-2-bhk-910-sq-ft-apartment-in-khar-west/10536699,Khar West,19.069785,72.834683,True,0,230.8,1.54
squareyards,Oshiwara,Mumbai,3,185000.0,per_month,1119,24.0,semi-furnished,https://www.squareyards.com/rental-3-bhk-1119-sq-ft-apartment-in-oshiwara/10305238,Oshiwara,19.0865579894721,72.8810664643325,True,0,165.3,1.89
squareyards,Malad West,Mumbai,2,65000.0,per_month,740,10.0,semi-furnished,https://www.squareyards.com/rental-2-bhk-740-sq-ft-apartment-in-united-unity-heights/10390309,Malad West,19.179695,72.846652,True,0,87.8,6.35
squareyards,Malad East,Mumbai,1,54000.0,per_month,475,9.0,semi-furnished,https://www.squareyards.com/rental-1-bhk-475-sq-ft-apartment-in-k-raheja-raheja-residency/10442673,Malad East,19.177501,72.876135,True,1,113.7,5.73
squareyards,Kamala Mill,Mumbai,2,130000.0,per_month,650,2.0,furnished,https://www.squareyards.com/rental-2-bhk-650-sq-ft-apartment-in-kamala-mill/10134894,Kamala Mill,19.0594403,72.9304385,True,0,200.0,2.78
squareyards,Shimpoli,Mumbai,1,35000.0,per_month,181,9.0,unfurnished,https://www.squareyards.com/rental-181-sq-ft-retail-shop-in-shimpoli/10517902,Shimpoli,,,False,1,193.4,
squareyards,Ghatkopar East,Mumbai,2,75000.0,per_month,750,12.0,unfurnished,https://www.squareyards.com/rental-2-bhk-store-room-750-sq-ft-apartment-in-silver-kakkad/10525275,Ghatkopar East,19.0784,72.9032,True,0,100.0,2.91
squareyards,Kurla,Mumbai,1,40000.0,per_month,440,7.0,unfurnished,https://www.squareyards.com/rental-1-bhk-440-sq-ft-apartment-in-sayba-tulip/10509943,Kurla,19.0672,72.8767,True,0,90.9,2.23
squareyards,Mindspace,Mumbai,3,190000.0,per_month,1140,9.0,furnished,https://www.squareyards.com/rental-1140-sq-ft-office-space-in-mindspace/10444444,Mindspace,,,False,1,166.7,
squareyards,Byculla,Mumbai,3,250000.0,per_month,1565,9.0,semi-furnished,https://www.squareyards.com/rental-3-bhk-pooja-room-servant-room-1565-sq-ft-apartment-in-piramal-aranya-avyan/10455122,Byculla,18.978219,72.840864,True,1,159.7,1.63
squareyards,Borivali West,Mumbai,1,40000.0,per_month,450,5.0,semi-furnished,https://www.squareyards.com/rental-1-bhk-450-sq-ft-apartment-in-prathamesh-horizon/10525960,Borivali West,19.2277714234062,72.8405237342107,True,0,88.9,2.49
squareyards,Goregaon West,Mumbai,3,90000.0,per_month,882,2.0,furnished,https://www.squareyards.com/rental-3-bhk-882-sq-ft-apartment-in-chandak-stella/10438766,Goregaon West,19.172208,72.846954,True,0,102.0,5.86
squareyards,Khar West,Mumbai,1,165000.0,per_month,460,9.0,unfurnished,https://www.squareyards.com/rental-460-sq-ft-office-space-in-gm-amore-edge/10311436,Khar West,,,False,1,358.7,
squareyards,Parel,Mumbai,2,135000.0,per_month,952,9.0,semi-furnished,https://www.squareyards.com/rental-2-bhk-pooja-room-952-sq-ft-apartment-in-piramal-chambers/10505573,Parel,18.995353,72.838313,True,1,141.8,1.85
squareyards,Santacruz West,Mumbai,3,225000.0,per_month,1100,9.0,unfurnished,https://www.squareyards.com/rental-3-bhk-1100-sq-ft-apartment-in-goghari-mansion-chs/9755651,Santacruz West,19.079075,72.84031667,True,1,204.5,0.72
squareyards,Shashtri Nagar,Mumbai,4,251000.0,per_month,1450,9.0,furnished,https://www.squareyards.com/rental-4-bhk-1450-sq-ft-builder-floor-in-shashtri-nagar/10306383,Shashtri Nagar,19.138789,72.828837,True,1,173.1,4.52
squareyards,Goregaon West,Mumbai,2,105000.0,per_month,700,9.0,furnished,https://www.squareyards.com/rental-700-sq-ft-office-space-in-corporate-arena/10485513,Goregaon West,,,False,1,150.0,
squareyards,Worli,Mumbai,4,800000.0,per_month,3200,1.0,furnished,https://www.squareyards.com/rental-4-bhk-pooja-room-servant-room-study-room-store-room-3200-sq-ft-apartment-in-worli/10322425,Worli,18.9986406,72.8173599,True,0,250.0,0.1
squareyards,Parel,Mumbai,1,80000.0,per_month,500,12.0,furnished,https://www.squareyards.com/rental-1-bhk-store-room-500-sq-ft-apartment-in-bhairav-darshan/10511084,Parel,19.008201,72.833958,True,0,160.0,0.91
squareyards,Mahalaxmi,Mumbai,3,235000.0,per_month,1622,34.0,semi-furnished,https://www.squareyards.com/rental-3-bhk-1622-sq-ft-apartment-in-prestige-jasdan-classic/10381469,Mahalaxmi,18.982069,72.831475,True,0,144.9,0.7
squareyards,Goregaon West,Mumbai,5,45000.0,per_month,550,3.0,semi-furnished,https://www.squareyards.com/rental-1-5-bhk-extra-room-550-sq-ft-apartment-in-jal-padma-chs/10171537,Goregaon West,19.16467666,72.83242502,True,0,81.8,6.11
squareyards,Sion,Mumbai,1,160000.0,per_month,400,9.0,semi-furnished,https://www.squareyards.com/rental-400-sq-ft-retail-shop-in-siddha-sky/10414260,Sion,,,False,1,400.0,
squareyards,Goregaon East,Mumbai,2,85000.0,per_month,713,28.0,furnished,https://www.squareyards.com/rental-2-bhk-713-sq-ft-apartment-in-romell-aether/10430881,Goregaon East,19.169767,72.852983,True,0,119.2,5.33
squareyards,Lower Parel,Mumbai,3,351000.0,per_month,2060,19.0,semi-furnished,https://www.squareyards.com/rental-3-bhk-extra-room-2060-sq-ft-apartment-in-indiabulls-sky-forest/10512010,Lower Parel,19.0078,72.832977,True,0,170.4,0.93
squareyards,Asha Nagar,Mumbai,1,32000.0,per_month,450,9.0,semi-furnished,https://www.squareyards.com/rental-1-bhk-450-sq-ft-apartment-in-asha-nagar/10244053,Asha Nagar,19.168134,72.9423656,True,1,71.1,2.92
squareyards,Goregaon West,Mumbai,4,350000.0,per_month,2800,30.0,furnished,https://www.squareyards.com/rental-4-bhk-pooja-room-2800-sq-ft-apartment-in-imperial-heights-goregaon-west/10367336,Goregaon West,19.15205,72.8400958,True,0,125.0,4.57
squareyards,Malad East,Mumbai,2,65000.0,per_month,750,9.0,semi-furnished,https://www.squareyards.com/rental-2-bhk-pooja-room-750-sq-ft-apartment-in-je-and-vee-vrindavan/10451210,Malad East,19.177528,72.865805,True,1,86.7,5.79
squareyards,Sion,Mumbai,2,45000.0,per_month,570,4.0,semi-furnished,https://www.squareyards.com/rental-2-bhk-570-sq-ft-apartment-in-sion/10435369,Sion,19.0427504,72.87074799999999,True,0,78.9,0.9
squareyards,Chunabhatti,Mumbai,1,46000.0,per_month,450,6.0,semi-furnished,https://www.squareyards.com/rental-1-bhk-450-sq-ft-apartment-in-sarita-apartment-chunabhatti/10530987,Chunabhatti,19.05318018,72.8771438,True,0,102.2,0.83
squareyards,Mulund East,Mumbai,3,80000.0,per_month,1054,7.0,semi-furnished,https://www.squareyards.com/rental-3-bhk-1054-sq-ft-apartment-in-jvm-monica-gardens/10456915,Mulund East,19.169745,72.963963,True,0,75.9,1.94
squareyards,Goregaon East,Mumbai,1,42000.0,per_month,430,7.0,furnished,https://www.squareyards.com/rental-1-bhk-430-sq-ft-apartment-in-bhoomi-gokul/10522102,Goregaon East,19.177784,72.865787,True,0,97.7,5.82
squareyards,Andheri East,Mumbai,3,180000.0,per_month,1200,9.0,semi-furnished,https://www.squareyards.com/rental-1200-sq-ft-retail-shop-in-aditi-chs-andheri/10446846,Andheri East,,,False,1,150.0,
squareyards,Tardeo,Mumbai,2,90000.0,per_month,580,36.0,semi-furnished,https://www.squareyards.com/rental-2-bhk-580-sq-ft-apartment-in-tardeo/10404620,Tardeo,18.9657267,72.81327519999999,True,0,155.2,0.57
squareyards,Powai,Mumbai,2,135000.0,per_month,1250,12.0,semi-furnished,https://www.squareyards.com/rental-2-bhk-store-room-1250-sq-ft-apartment-in-castle-rock/10477376,Powai,19.116687,72.913884,True,0,108.0,3.82
squareyards,Goregaon West,Mumbai,2,75000.0,per_month,950,12.0,unfurnished,https://www.squareyards.com/rental-2-bhk-950-sq-ft-apartment-in-kapil-vastu/10441138,Goregaon West,19.160017,72.838296,True,0,78.9,5.31
squareyards,Santacruz East,Mumbai,1,35000.0,per_month,308,1.0,semi-furnished,https://www.squareyards.com/rental-1-rk-308-sq-ft-apartment-in-golden-tower-santacruz/10067155,Santacruz East,19.073108,72.863434,True,0,113.6,1.52
squareyards,Goregaon East,Mumbai,1,32000.0,per_month,425,666.0,furnished,https://www.squareyards.com/rental-1-bhk-425-sq-ft-apartment-in-acme-apna-ghar/10517967,Goregaon East,19.178495,72.869884,True,0,75.3,5.85
squareyards,Santacruz East,Mumbai,2,45000.0,per_month,500,3.0,furnished,https://www.squareyards.com/rental-2-bhk-extra-room-500-sq-ft-apartment-in-santacruz-east/10200687,Santacruz East,19.078878366499616,72.85003066062927,True,0,90.0,0.31
squareyards,Kandivali East,Mumbai,1,35000.0,per_month,700,19.0,unfurnished,https://www.squareyards.com/rental-1-bhk-700-sq-ft-apartment-in-godrej-tranquil/10045651,Kandivali East,19.195089,72.868001,True,0,50.0,4.42
squareyards,Malad West,Mumbai,2,110000.0,per_month,760,9.0,furnished,https://www.squareyards.com/rental-760-sq-ft-office-space-in-bhoomi-9-business-bay/10520977,Malad West,,,False,1,144.7,
squareyards,Kherwadi,Mumbai,3,170000.0,per_month,866,20.0,furnished,https://www.squareyards.com/rental-3-bhk-866-sq-ft-apartment-in-kherwadi/10443138,Kherwadi,19.0620442,72.84579839999999,True,0,196.3,0.95
squareyards,Powai,Mumbai,3,130000.0,per_month,800,1002.0,semi-furnished,https://www.squareyards.com/rental-3-bhk-800-sq-ft-apartment-in-hiranandani-highland/10405999,Powai,19.118103,72.912369,True,0,162.5,3.71
squareyards,Andheri East,Mumbai,1,41000.0,per_month,400,9.0,semi-furnished,https://www.squareyards.com/rental-1-bhk-400-sq-ft-apartment-in-neel-sarovar/10020620,Andheri East,19.117192,72.872057,True,1,102.5,0.16
squareyards,Borivali West,Mumbai,1,40000.0,per_month,450,4.0,furnished,https://www.squareyards.com/rental-1-bhk-prayer-room-450-sq-ft-apartment-in-panchayatan-chs/10525179,Borivali West,19.2424712906651,72.8458664895492,True,0,88.9,1.92
squareyards,Kanjurmarg East,Mumbai,3,110000.0,per_month,1080,12.0,furnished,https://www.squareyards.com/rental-3-bhk-1080-sq-ft-apartment-in-runwal-bliss/10494635,Kanjurmarg East,19.133424,72.9348,True,0,101.9,6.47
squareyards,Prabhadevi,Mumbai,3,400000.0,per_month,1300,15.0,semi-furnished,https://www.squareyards.com/rental-3-bhk-1300-sq-ft-apartment-in-rustomjee-crown/10494863,Prabhadevi,19.010713,72.830626,True,0,307.7,0.58
squareyards,Bandra West,Mumbai,3,150000.0,per_month,1000,9.0,furnished,https://www.squareyards.com/rental-3-bhk-1000-sq-ft-apartment-in-silva-croft-apartment/10196800,Bandra West,19.05969833,72.82694667,True,1,150.0,2.62
squareyards,Chembur,Mumbai,3,417930.0,per_month,1130,9.0,furnished,https://www.squareyards.com/rental-1130-sq-ft-office-space-in-chembur/10354358,Chembur,,,False,1,369.8,
squareyards,Govandi,Mumbai,5,48000.0,per_month,600,12.0,unfurnished,https://www.squareyards.com/rental-1-5-bhk-600-sq-ft-apartment-in-mj-shah-centrio/10513685,Govandi,19.060419,72.914432,True,0,80.0,1.59
squareyards,Borivali East,Mumbai,3,97000.0,per_month,1580,15.0,furnished,https://www.squareyards.com/rental-3-bhk-pooja-room-study-room-1580-sq-ft-apartment-in-kanakia-samarpan/10498007,Borivali East,19.2160770573922,72.8666659950415,True,0,61.4,2.09
squareyards,Chembur,Mumbai,3,110000.0,per_month,1220,6.0,furnished,https://www.squareyards.com/rental-3-bhk-1220-sq-ft-apartment-in-sabari-shikhar/10450996,Chembur,19.055757,72.895153,True,0,90.2,0.31
squareyards,Dahisar East,Mumbai,2,58000.0,per_month,656,16.0,semi-furnished,https://www.squareyards.com/rental-2-bhk-656-sq-ft-apartment-in-n-rose-northern-heights-dahisar/10465300,Dahisar East,19.24848,72.86442,True,0,88.4,0.59
squareyards,Powai,Mumbai,2,111000.0,per_month,600,7.0,furnished,https://www.squareyards.com/rental-2-bhk-prayer-room-600-sq-ft-apartment-in-hiranandani-highland/10512052,Powai,19.118103,72.912369,True,0,185.0,3.71
squareyards,Juhu,Mumbai,2,90000.0,per_month,600,1.0,furnished,https://www.squareyards.com/rental-2-bhk-prayer-room-600-sq-ft-apartment-in-jal-darshan-apartment-juhu/10542793,Juhu,19.11436,72.82445,True,0,150.0,3.25
squareyards,Jogeshwari West,Mumbai,2,85000.0,per_month,850,4.0,furnished,https://www.squareyards.com/rental-2-bhk-850-sq-ft-apartment-in-dheeraj-gaurav-heights/10008377,Jogeshwari West,19.140744,72.834016,True,0,100.0,4.42
squareyards,Worli,Mumbai,2,150000.0,per_month,900,2.0,furnished,https://www.squareyards.com/rental-2-bhk-study-room-900-sq-ft-apartment-in-by-apartment/10547715,Worli,18.997648,72.81563,True,0,166.7,0.22
squareyards,Borivali East,Mumbai,2,64000.0,per_month,650,9.0,semi-furnished,https://www.squareyards.com/rental-2-bhk-650-sq-ft-apartment-in-kanakia-spaces-aroha/10431529,Borivali East,19.224424,72.860548,True,1,98.5,1.17
squareyards,Borivali East,Mumbai,2,50000.0,per_month,640,9.0,semi-furnished,https://www.squareyards.com/rental-2-bhk-640-sq-ft-apartment-in-samved-madhukunj-chs/10538110,Borivali East,19.218602,72.859474,True,1,78.1,1.82
squareyards,Malad East,Mumbai,2,65000.0,per_month,700,5.0,semi-furnished,https://www.squareyards.com/rental-2-bhk-pooja-room-servant-room-study-room-extra-room-basement-store-room-700-sq-ft-apartment-in-riddhi-gardens-chs/10061060,Malad East,19.1782443,72.8720713,True,0,92.9,5.81
squareyards,Dahisar East,Mumbai,1,36000.0,per_month,390,9.0,semi-furnished,https://www.squareyards.com/rental-1-bhk-390-sq-ft-apartment-in-roswalt-ray/10540093,Dahisar East,19.248557,72.859999,True,1,92.3,0.74
squareyards,Andheri West,Mumbai,2,69000.0,per_month,850,9.0,semi-furnished,https://www.squareyards.com/rental-2-bhk-pooja-room-850-sq-ft-apartment-in-shubham-chs-andheri-west/10436708,Andheri West,19.125281,72.822148,True,1,81.2,3.99
squareyards,Sandesh Nagar,Mumbai,3,251000.0,per_month,1751,9.0,semi-furnished,https://www.squareyards.com/rental-3-bhk-pooja-room-servant-room-study-room-extra-room-basement-1751-sq-ft-builder-floor-in-sandesh-nagar/10486973,Sandesh Nagar,19.08668,72.880956,True,1,143.3,1.87
squareyards,Borivali West,Mumbai,1,112000.0,per_month,536,9.0,unfurnished,https://www.squareyards.com/rental-536-sq-ft-office-space-in-kosmos-express-tower-chs/9896559,Borivali West,,,False,1,209.0,
squareyards,Kurla West,Mumbai,1,65000.0,per_month,456,3.0,furnished,https://www.squareyards.com/rental-1-bhk-456-sq-ft-apartment-in-shreeji-bkc-crown/10475247,Kurla West,19.072327,72.876614,True,0,142.5,2.64
squareyards,Mulund West,Mumbai,1,40000.0,per_month,624,2.0,semi-furnished,https://www.squareyards.com/rental-1-bhk-pooja-room-624-sq-ft-builder-floor-in-ambe-ashish/10132769,Mulund West,19.16520333,72.94918667,True,0,64.1,2.76
squareyards,Mahim West,Mumbai,5,240000.0,per_month,1100,19.0,semi-furnished,https://www.squareyards.com/rental-2-5-bhk-prayer-room-servant-room-study-room-extra-room-basement-store-room-1100-sq-ft-apartment-in-prescon-midtown-bay/10513649,Mahim West,19.03598,72.840055,True,0,218.2,0.34
squareyards,Bandra East,Mumbai,4,250000.0,per_month,2600,12.0,semi-furnished,https://www.squareyards.com/rental-4-bhk-extra-room-2600-sq-ft-apartment-in-dheeraj-insignia/10501131,Bandra East,19.062266,72.86457,True,0,96.2,1.05
squareyards,Mulund West,Mumbai,2,60000.0,per_month,688,15.0,unfurnished,https://www.squareyards.com/rental-2-bhk-688-sq-ft-apartment-in-the-wadhwa-atmosphere/10220691,Mulund West,19.15845,72.94743,True,0,87.2,3.51
squareyards,Powai,Mumbai,4,300000.0,per_month,2200,7.0,semi-furnished,https://www.squareyards.com/rental-4-bhk-servant-room-2200-sq-ft-apartment-in-l-and-t-emerald-isle/10489598,Powai,19.123388,72.894532,True,0,136.4,2.2
squareyards,Goregaon East,Mumbai,3,110000.0,per_month,950,14.0,semi-furnished,https://www.squareyards.com/rental-3-bhk-950-sq-ft-apartment-in-h-rishabraj-serenity-decks/10446540,Goregaon East,19.174215,72.865608,True,0,115.8,5.43
squareyards,Powai,Mumbai,3,240000.0,per_month,1500,20.0,semi-furnished,https://www.squareyards.com/rental-3-bhk-servant-room-1500-sq-ft-apartment-in-raj-grandeur/10463958,Powai,19.121325,72.918361,True,0,160.0,4.42
squareyards,Prabhadevi,Mumbai,2,170000.0,per_month,1700,10.0,semi-furnished,https://www.squareyards.com/rental-2-bhk-pooja-room-1700-sq-ft-apartment-in-cosmos-majestic/10489350,Prabhadevi,19.016439,72.828143,True,0,100.0,0.3
squareyards,Kanjurmarg West,Mumbai,2,65000.0,per_month,555,11.0,semi-furnished,https://www.squareyards.com/rental-2-bhk-extra-room-555-sq-ft-apartment-in-sheth-avante/10527140,Kanjurmarg West,19.130098,72.926611,True,0,117.1,5.57
squareyards,Andheri East,Mumbai,3,115000.0,per_month,1300,6.0,furnished,https://www.squareyards.com/rental-3-bhk-store-room-1300-sq-ft-apartment-in-mahavir-classik-complex/10512293,Andheri East,19.095608,72.8761282,True,0,88.5,0.77
squareyards,Malad East,Mumbai,1,36000.0,per_month,450,6.0,unfurnished,https://www.squareyards.com/rental-1-bhk-prayer-room-450-sq-ft-apartment-in-mauli-pride/10540631,Malad East,19.187209,72.858713,True,0,80.0,5.29
squareyards,Goregaon West,Mumbai,5,220000.0,per_month,1550,35.0,furnished,https://www.squareyards.com/rental-3-5-bhk-pooja-room-servant-room-study-room-1550-sq-ft-apartment-in-imperial-heights-goregaon-west/10495823,Goregaon West,19.151909,72.839993,True,0,141.9,4.57
squareyards,Ghatkopar East,Mumbai,5,100000.0,per_month,1200,7.0,unfurnished,https://www.squareyards.com/rental-3-5-bhk-pooja-room-1200-sq-ft-apartment-in-hubtown-rising-city/10447471,Ghatkopar East,19.06913,72.91142,True,0,83.3,2.18
squareyards,Ghatkopar West,Mumbai,4,380000.0,per_month,2891,1101.0,furnished,https://www.squareyards.com/rental-4-bhk-servant-room-2891-sq-ft-apartment-in-the-wadhwa-the-address-vista/10480213,Ghatkopar West,19.096976,72.919728,True,0,131.4,4.51
squareyards,Vikhroli East,Mumbai,5,225000.0,per_month,1125,11.0,semi-furnished,https://www.squareyards.com/rental-3-5-bhk-extra-room-1125-sq-ft-apartment-in-godrej-the-trees/10506748,Vikhroli East,19.092531,72.922302,True,0,200.0,4.93
squareyards,Dadar West,Mumbai,2,95000.0,per_month,950,2.0,semi-furnished,https://www.squareyards.com/rental-2-bhk-extra-room-950-sq-ft-apartment-in-dadar-west/10537204,Dadar West,19.0865579894721,72.8810664643325,True,0,100.0,1.89
squareyards,Andheri East,Mumbai,3,130000.0,per_month,1250,10.0,semi-furnished,https://www.squareyards.com/rental-3-bhk-prayer-room-servant-room-study-room-extra-room-store-room-1250-sq-ft-apartment-in-mahindra-vivante/10524005,Andheri East,19.118165,72.858469,True,0,104.0,1.45
squareyards,Jogeshwari East,Mumbai,2,65000.0,per_month,860,402.0,furnished,https://www.squareyards.com/rental-2-bhk-prayer-room-servant-room-study-room-extra-room-basement-860-sq-ft-apartment-in-vastu-riddhi/10536718,Jogeshwari East,19.128792,72.858664,True,0,75.6,1.61
squareyards,Borivali West,Mumbai,1,31000.0,per_month,460,2.0,semi-furnished,https://www.squareyards.com/rental-1-bhk-460-sq-ft-apartment-in-jai-punit-nagar-chs/10489429,Borivali West,19.2151224,72.850671,True,0,67.4,2.53
squareyards,Kanjurmarg West,Mumbai,3,107000.0,per_month,1129,7.0,semi-furnished,https://www.squareyards.com/rental-3-bhk-extra-room-1129-sq-ft-apartment-in-runwal-forests/10490077,Kanjurmarg West,19.136516,72.932046,True,0,94.8,6.24
squareyards,Powai,Mumbai,2,77000.0,per_month,1100,1.0,furnished,https://www.squareyards.com/rental-2-bhk-store-room-1100-sq-ft-apartment-in-harshvardhan-chs-powai/10512655,Powai,19.116996,72.891654,True,0,70.0,1.67
